 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.16000000D+02    0.11000000D+00   -0.49155800D-01
  0.17000000D+02    0.11000000D+00   -0.39873119D-01
  0.18000000D+02    0.11000000D+00   -0.35235666D-01
  0.19000000D+02    0.11000000D+00   -0.41917254D-01
  0.20000000D+02    0.11000000D+00   -0.71753011D-01
  0.21000000D+02    0.11000000D+00   -0.10447851D+00
  0.22000000D+02    0.11000000D+00   -0.80011690D-01
  0.23000000D+02    0.11000000D+00    0.68031984D-01
  0.24000000D+02    0.11000000D+00    0.38777583D+00
  0.25000000D+02    0.11000000D+00    0.90919359D+00
  0.26000000D+02    0.11000000D+00    0.16510824D+01
  0.27000000D+02    0.11000000D+00    0.26260678D+01
  0.28000000D+02    0.11000000D+00    0.38423860D+01
  0.29000000D+02    0.11000000D+00    0.52956677D+01
  0.30000000D+02    0.11000000D+00    0.69493067D+01
  0.31000000D+02    0.11000000D+00    0.87179369D+01
  0.32000000D+02    0.11000000D+00    0.10471728D+02
  0.33000000D+02    0.11000000D+00    0.12063059D+02
  0.34000000D+02    0.11000000D+00    0.13359604D+02
  0.35000000D+02    0.11000000D+00    0.14266061D+02
  0.36000000D+02    0.11000000D+00    0.14728861D+02
  0.37000000D+02    0.11000000D+00    0.14730640D+02
  0.38000000D+02    0.11000000D+00    0.14284249D+02
  0.39000000D+02    0.11000000D+00    0.13430749D+02
  0.40000000D+02    0.11000000D+00    0.12239171D+02
  0.41000000D+02    0.11000000D+00    0.10803206D+02
  0.42000000D+02    0.11000000D+00    0.92320972D+01
  0.43000000D+02    0.11000000D+00    0.76369113D+01
  0.44000000D+02    0.11000000D+00    0.61160558D+01
  0.45000000D+02    0.11000000D+00    0.47441914D+01
  0.46000000D+02    0.11000000D+00    0.35669770D+01
  0.47000000D+02    0.11000000D+00    0.26018180D+01
  0.48000000D+02    0.11000000D+00    0.18430507D+01
  0.49000000D+02    0.11000000D+00    0.12692829D+01
  0.50000000D+02    0.11000000D+00    0.85080814D+00
  0.51000000D+02    0.11000000D+00    0.55571170D+00
  0.52000000D+02    0.11000000D+00    0.35407649D+00
  0.53000000D+02    0.11000000D+00    0.22031567D+00
  0.54000000D+02    0.11000000D+00    0.13401326D+00
  0.55000000D+02    0.11000000D+00    0.79769627D-01
  0.56000000D+02    0.11000000D+00    0.46507927D-01
  0.57000000D+02    0.11000000D+00    0.26583174D-01
  0.58000000D+02    0.11000000D+00    0.14908940D-01
  0.59000000D+02    0.11000000D+00    0.82109973D-02
  0.60000000D+02    0.11000000D+00    0.44440964D-02
  0.61000000D+02    0.11000000D+00    0.23654899D-02
  0.62000000D+02    0.11000000D+00    0.12390741D-02
  0.63000000D+02    0.11000000D+00    0.63915792D-03
  0.64000000D+02    0.11000000D+00    0.32480705D-03
  0.65000000D+02    0.11000000D+00    0.16285312D-03
  0.66000000D+02    0.11000000D+00    0.80266682D-04
  0.67000000D+02    0.11000000D+00    0.39654933D-04
  0.68000000D+02    0.11000000D+00    0.17997704D-04
  0.69000000D+02    0.11000000D+00    0.10958339D-04
  0.70000000D+02    0.11000000D+00    0.00000000D+00
  0.00000000D+00    0.11250000D+00    0.00000000D+00
  0.10000000D+01    0.11250000D+00   -0.72372987D-01
  0.20000000D+01    0.11250000D+00    0.85008325D-01
  0.30000000D+01    0.11250000D+00    0.23763330D-03
  0.40000000D+01    0.11250000D+00    0.14558119D+00
  0.50000000D+01    0.11250000D+00    0.53181190D-01
  0.60000000D+01    0.11250000D+00    0.16251746D+00
  0.70000000D+01    0.11250000D+00    0.76630743D-01
  0.80000000D+01    0.11250000D+00    0.13361046D+00
  0.90000000D+01    0.11250000D+00    0.88228510D-01
  0.10000000D+02    0.11250000D+00    0.66514583D-01
  0.11000000D+02    0.11250000D+00    0.54835573D-01
  0.12000000D+02    0.11250000D+00    0.18856222D-01
  0.13000000D+02    0.11250000D+00   -0.62052923D-02
  0.14000000D+02    0.11250000D+00   -0.32393814D-01
  0.15000000D+02    0.11250000D+00   -0.52065857D-01
  0.16000000D+02    0.11250000D+00   -0.51304392D-01
  0.17000000D+02    0.11250000D+00   -0.43471487D-01
  0.18000000D+02    0.11250000D+00   -0.36910922D-01
  0.19000000D+02    0.11250000D+00   -0.36770466D-01
  0.20000000D+02    0.11250000D+00   -0.57498075D-01
  0.21000000D+02    0.11250000D+00   -0.93790212D-01
  0.22000000D+02    0.11250000D+00   -0.10025128D+00
  0.23000000D+02    0.11250000D+00   -0.12831838D-01
  0.24000000D+02    0.11250000D+00    0.22320401D+00
  0.25000000D+02    0.11250000D+00    0.64545545D+00
  0.26000000D+02    0.11250000D+00    0.12781566D+01
  0.27000000D+02    0.11250000D+00    0.21371588D+01
  0.28000000D+02    0.11250000D+00    0.32337925D+01
  0.29000000D+02    0.11250000D+00    0.45715325D+01
  0.30000000D+02    0.11250000D+00    0.61303335D+01
  0.31000000D+02    0.11250000D+00    0.78474255D+01
  0.32000000D+02    0.11250000D+00    0.96123791D+01
  0.33000000D+02    0.11250000D+00    0.11284823D+02
  0.34000000D+02    0.11250000D+00    0.12725326D+02
  0.35000000D+02    0.11250000D+00    0.13821935D+02
  0.36000000D+02    0.11250000D+00    0.14501828D+02
  0.37000000D+02    0.11250000D+00    0.14730068D+02
  0.38000000D+02    0.11250000D+00    0.14504116D+02
  0.39000000D+02    0.11250000D+00    0.13850599D+02
  0.40000000D+02    0.11250000D+00    0.12824715D+02
  0.41000000D+02    0.11250000D+00    0.11508423D+02
  0.42000000D+02    0.11250000D+00    0.10003844D+02
  0.43000000D+02    0.11250000D+00    0.84214370D+01
  0.44000000D+02    0.11250000D+00    0.68657410D+01
  0.45000000D+02    0.11250000D+00    0.54226960D+01
  0.46000000D+02    0.11250000D+00    0.41517227D+01
  0.47000000D+02    0.11250000D+00    0.30837133D+01
  0.48000000D+02    0.11250000D+00    0.22241415D+01
  0.49000000D+02    0.11250000D+00    0.15593503D+01
  0.50000000D+02    0.11250000D+00    0.10638719D+01
  0.51000000D+02    0.11250000D+00    0.70709535D+00
  0.52000000D+02    0.11250000D+00    0.45833728D+00
  0.53000000D+02    0.11250000D+00    0.29005220D+00
  0.54000000D+02    0.11250000D+00    0.17939117D+00
  0.55000000D+02    0.11250000D+00    0.10854055D+00
  0.56000000D+02    0.11250000D+00    0.64307479D-01
  0.57000000D+02    0.11250000D+00    0.37342343D-01
  0.58000000D+02    0.11250000D+00    0.21270804D-01
  0.59000000D+02    0.11250000D+00    0.11894885D-01
  0.60000000D+02    0.11250000D+00    0.65352545D-02
  0.61000000D+02    0.11250000D+00    0.35302521D-02
  0.62000000D+02    0.11250000D+00    0.18762057D-02
  0.63000000D+02    0.11250000D+00    0.98172588D-03
  0.64000000D+02    0.11250000D+00    0.50593390D-03
  0.65000000D+02    0.11250000D+00    0.25721846D-03
  0.66000000D+02    0.11250000D+00    0.12847255D-03
  0.67000000D+02    0.11250000D+00    0.64394985D-04
  0.68000000D+02    0.11250000D+00    0.29512344D-04
  0.69000000D+02    0.11250000D+00    0.18336425D-04
  0.70000000D+02    0.11250000D+00    0.00000000D+00
  0.00000000D+00    0.11500000D+00    0.00000000D+00
  0.10000000D+01    0.11500000D+00   -0.89033656D-01
  0.20000000D+01    0.11500000D+00    0.66642676D-01
  0.30000000D+01    0.11500000D+00   -0.15571059D-01
  0.40000000D+01    0.11500000D+00    0.12987745D+00
  0.50000000D+01    0.11500000D+00    0.47243900D-01
  0.60000000D+01    0.11500000D+00    0.15362661D+00
  0.70000000D+01    0.11500000D+00    0.82807290D-01
  0.80000000D+01    0.11500000D+00    0.12892042D+00
  0.90000000D+01    0.11500000D+00    0.10156747D+00
  0.10000000D+02    0.11500000D+00    0.75564562D-01
  0.11000000D+02    0.11500000D+00    0.65367556D-01
  0.12000000D+02    0.11500000D+00    0.33436629D-01
  0.13000000D+02    0.11500000D+00    0.70459291D-02
  0.14000000D+02    0.11500000D+00   -0.19568257D-01
  0.15000000D+02    0.11500000D+00   -0.44256298D-01
  0.16000000D+02    0.11500000D+00   -0.50806492D-01
  0.17000000D+02    0.11500000D+00   -0.46247898D-01
  0.18000000D+02    0.11500000D+00   -0.39700847D-01
  0.19000000D+02    0.11500000D+00   -0.35088196D-01
  0.20000000D+02    0.11500000D+00   -0.46429926D-01
  0.21000000D+02    0.11500000D+00   -0.79360790D-01
  0.22000000D+02    0.11500000D+00   -0.10414762D+00
  0.23000000D+02    0.11500000D+00   -0.63775458D-01
  0.24000000D+02    0.11500000D+00    0.99626864D-01
  0.25000000D+02    0.11500000D+00    0.43053311D+00
  0.26000000D+02    0.11500000D+00    0.95931622D+00
  0.27000000D+02    0.11500000D+00    0.17058944D+01
  0.28000000D+02    0.11500000D+00    0.26843735D+01
  0.29000000D+02    0.11500000D+00    0.39035705D+01
  0.30000000D+02    0.11500000D+00    0.53562216D+01
  0.31000000D+02    0.11500000D+00    0.70000181D+01
  0.32000000D+02    0.11500000D+00    0.87458509D+01
  0.33000000D+02    0.11500000D+00    0.10466131D+02
  0.34000000D+02    0.11500000D+00    0.12020618D+02
  0.35000000D+02    0.11500000D+00    0.13284965D+02
  0.36000000D+02    0.11500000D+00    0.14168497D+02
  0.37000000D+02    0.11500000D+00    0.14618286D+02
  0.38000000D+02    0.11500000D+00    0.14615625D+02
  0.39000000D+02    0.11500000D+00    0.14172248D+02
  0.40000000D+02    0.11500000D+00    0.13329031D+02
  0.41000000D+02    0.11500000D+00    0.12154984D+02
  0.42000000D+02    0.11500000D+00    0.10742790D+02
  0.43000000D+02    0.11500000D+00    0.91992002D+01
  0.44000000D+02    0.11500000D+00    0.76317367D+01
  0.45000000D+02    0.11500000D+00    0.61352177D+01
  0.46000000D+02    0.11500000D+00    0.47816500D+01
  0.47000000D+02    0.11500000D+00    0.36155082D+01
  0.48000000D+02    0.11500000D+00    0.26544702D+01
  0.49000000D+02    0.11500000D+00    0.18941933D+01
  0.50000000D+02    0.11500000D+00    0.13150983D+01
  0.51000000D+02    0.11500000D+00    0.88928776D+00
  0.52000000D+02    0.11500000D+00    0.58632863D+00
  0.53000000D+02    0.11500000D+00    0.37732237D+00
  0.54000000D+02    0.11500000D+00    0.23724797D+00
  0.55000000D+02    0.11500000D+00    0.14589519D+00
  0.56000000D+02    0.11500000D+00    0.87829411D-01
  0.57000000D+02    0.11500000D+00    0.51807462D-01
  0.58000000D+02    0.11500000D+00    0.29968932D-01
  0.59000000D+02    0.11500000D+00    0.17014951D-01
  0.60000000D+02    0.11500000D+00    0.94886651D-02
  0.61000000D+02    0.11500000D+00    0.52013093D-02
  0.62000000D+02    0.11500000D+00    0.28044365D-02
  0.63000000D+02    0.11500000D+00    0.14883861D-02
  0.64000000D+02    0.11500000D+00    0.77779551D-03
  0.65000000D+02    0.11500000D+00    0.40093968D-03
  0.66000000D+02    0.11500000D+00    0.20291064D-03
  0.67000000D+02    0.11500000D+00    0.10318733D-03
  0.68000000D+02    0.11500000D+00    0.47741244D-04
  0.69000000D+02    0.11500000D+00    0.30271736D-04
  0.70000000D+02    0.11500000D+00    0.00000000D+00
  0.00000000D+00    0.11750000D+00    0.00000000D+00
  0.10000000D+01    0.11750000D+00   -0.10131870D+00
  0.20000000D+01    0.11750000D+00    0.49140179D-01
  0.30000000D+01    0.11750000D+00   -0.31308713D-01
  0.40000000D+01    0.11750000D+00    0.11209079D+00
  0.50000000D+01    0.11750000D+00    0.39837899D-01
  0.60000000D+01    0.11750000D+00    0.14171480D+00
  0.70000000D+01    0.11750000D+00    0.87485140D-01
  0.80000000D+01    0.11750000D+00    0.12300340D+00
  0.90000000D+01    0.11750000D+00    0.11115322D+00
  0.10000000D+02    0.11750000D+00    0.84660396D-01
  0.11000000D+02    0.11750000D+00    0.74769891D-01
  0.12000000D+02    0.11750000D+00    0.47051058D-01
  0.13000000D+02    0.11750000D+00    0.20312176D-01
  0.14000000D+02    0.11750000D+00   -0.60139282D-02
  0.15000000D+02    0.11750000D+00   -0.33905139D-01
  0.16000000D+02    0.11750000D+00   -0.47418565D-01
  0.17000000D+02    0.11750000D+00   -0.47456849D-01
  0.18000000D+02    0.11750000D+00   -0.42582761D-01
  0.19000000D+02    0.11750000D+00   -0.35929196D-01
  0.20000000D+02    0.11750000D+00   -0.39218760D-01
  0.21000000D+02    0.11750000D+00   -0.64773861D-01
  0.22000000D+02    0.11750000D+00   -0.97566476D-01
  0.23000000D+02    0.11750000D+00   -0.91098423D-01
  0.24000000D+02    0.11750000D+00    0.11725383D-01
  0.25000000D+02    0.11750000D+00    0.26050750D+00
  0.26000000D+02    0.11750000D+00    0.69182784D+00
  0.27000000D+02    0.11750000D+00    0.13304610D+01
  0.28000000D+02    0.11750000D+00    0.21935614D+01
  0.29000000D+02    0.11750000D+00    0.32937095D+01
  0.30000000D+02    0.11750000D+00    0.46330052D+01
  0.31000000D+02    0.11750000D+00    0.61865751D+01
  0.32000000D+02    0.11750000D+00    0.78867775D+01
  0.33000000D+02    0.11750000D+00    0.96228687D+01
  0.34000000D+02    0.11750000D+00    0.11259826D+02
  0.35000000D+02    0.11750000D+00    0.12666034D+02
  0.36000000D+02    0.11750000D+00    0.13735551D+02
  0.37000000D+02    0.11750000D+00    0.14397820D+02
  0.38000000D+02    0.11750000D+00    0.14617414D+02
  0.39000000D+02    0.11750000D+00    0.14390666D+02
  0.40000000D+02    0.11750000D+00    0.13743740D+02
  0.41000000D+02    0.11750000D+00    0.12731830D+02
  0.42000000D+02    0.11750000D+00    0.11436353D+02
  0.43000000D+02    0.11750000D+00    0.99575760D+01
  0.44000000D+02    0.11750000D+00    0.84028505D+01
  0.45000000D+02    0.11750000D+00    0.68731207D+01
  0.46000000D+02    0.11750000D+00    0.54512384D+01
  0.47000000D+02    0.11750000D+00    0.41947675D+01
  0.48000000D+02    0.11750000D+00    0.31342014D+01
  0.49000000D+02    0.11750000D+00    0.22758425D+01
  0.50000000D+02    0.11750000D+00    0.16076048D+01
  0.51000000D+02    0.11750000D+00    0.11058165D+01
  0.52000000D+02    0.11750000D+00    0.74148991D+00
  0.53000000D+02    0.11750000D+00    0.48517137D+00
  0.54000000D+02    0.11750000D+00    0.31009388D+00
  0.55000000D+02    0.11750000D+00    0.19378773D+00
  0.56000000D+02    0.11750000D+00    0.11852370D+00
  0.57000000D+02    0.11750000D+00    0.71010561D-01
  0.58000000D+02    0.11750000D+00    0.41711308D-01
  0.59000000D+02    0.11750000D+00    0.24041057D-01
  0.60000000D+02    0.11750000D+00    0.13606887D-01
  0.61000000D+02    0.11750000D+00    0.75681681D-02
  0.62000000D+02    0.11750000D+00    0.41394521D-02
  0.63000000D+02    0.11750000D+00    0.22281058D-02
  0.64000000D+02    0.11750000D+00    0.11805733D-02
  0.65000000D+02    0.11750000D+00    0.61699456D-03
  0.66000000D+02    0.11750000D+00    0.31635379D-03
  0.67000000D+02    0.11750000D+00    0.16322195D-03
  0.68000000D+02    0.11750000D+00    0.76215338D-04
  0.69000000D+02    0.11750000D+00    0.49325570D-04
  0.70000000D+02    0.11750000D+00    0.00000000D+00
  0.00000000D+00    0.12000000D+00    0.00000000D+00
  0.10000000D+01    0.12000000D+00   -0.10963721D+00
  0.20000000D+01    0.12000000D+00    0.33274031D-01
  0.30000000D+01    0.12000000D+00   -0.46172618D-01
  0.40000000D+01    0.12000000D+00    0.92729652D-01
  0.50000000D+01    0.12000000D+00    0.31271950D-01
  0.60000000D+01    0.12000000D+00    0.12699345D+00
  0.70000000D+01    0.12000000D+00    0.90157353D-01
  0.80000000D+01    0.12000000D+00    0.11630460D+00
  0.90000000D+01    0.12000000D+00    0.11695256D+00
  0.10000000D+02    0.12000000D+00    0.93107262D-01
  0.11000000D+02    0.12000000D+00    0.83165092D-01
  0.12000000D+02    0.12000000D+00    0.59526456D-01
  0.13000000D+02    0.12000000D+00    0.33263497D-01
  0.14000000D+02    0.12000000D+00    0.77211694D-02
  0.15000000D+02    0.12000000D+00   -0.21676893D-01
  0.16000000D+02    0.12000000D+00   -0.41191817D-01
  0.17000000D+02    0.12000000D+00   -0.46583886D-01
  0.18000000D+02    0.12000000D+00   -0.44683671D-01
  0.19000000D+02    0.12000000D+00   -0.38180244D-01
  0.20000000D+02    0.12000000D+00   -0.35679479D-01
  0.21000000D+02    0.12000000D+00   -0.52337368D-01
  0.22000000D+02    0.12000000D+00   -0.85425450D-01
  0.23000000D+02    0.12000000D+00   -0.10090147D+00
  0.24000000D+02    0.12000000D+00   -0.46213256D-01
  0.25000000D+02    0.12000000D+00    0.13085309D+00
  0.26000000D+02    0.12000000D+00    0.47240441D+00
  0.27000000D+02    0.12000000D+00    0.10085468D+01
  0.28000000D+02    0.12000000D+00    0.17600613D+01
  0.29000000D+02    0.12000000D+00    0.27425472D+01
  0.30000000D+02    0.12000000D+00    0.39647107D+01
  0.31000000D+02    0.12000000D+00    0.54157250D+01
  0.32000000D+02    0.12000000D+00    0.70481108D+01
  0.33000000D+02    0.12000000D+00    0.87703919D+01
  0.34000000D+02    0.12000000D+00    0.10458018D+02
  0.35000000D+02    0.12000000D+00    0.11977626D+02
  0.36000000D+02    0.12000000D+00    0.13211652D+02
  0.37000000D+02    0.12000000D+00    0.14073220D+02
  0.38000000D+02    0.12000000D+00    0.14510055D+02
  0.39000000D+02    0.12000000D+00    0.14502654D+02
  0.40000000D+02    0.12000000D+00    0.14062106D+02
  0.41000000D+02    0.12000000D+00    0.13229191D+02
  0.42000000D+02    0.12000000D+00    0.12072665D+02
  0.43000000D+02    0.12000000D+00    0.10683943D+02
  0.44000000D+02    0.12000000D+00    0.91671986D+01
  0.45000000D+02    0.12000000D+00    0.76265500D+01
  0.46000000D+02    0.12000000D+00    0.61534815D+01
  0.47000000D+02    0.12000000D+00    0.48175772D+01
  0.48000000D+02    0.12000000D+00    0.36622426D+01
  0.49000000D+02    0.12000000D+00    0.27054128D+01
  0.50000000D+02    0.12000000D+00    0.19439614D+01
  0.51000000D+02    0.12000000D+00    0.13599864D+01
  0.52000000D+02    0.12000000D+00    0.92728163D+00
  0.53000000D+02    0.12000000D+00    0.61681950D+00
  0.54000000D+02    0.12000000D+00    0.40068911D+00
  0.55000000D+02    0.12000000D+00    0.25443855D+00
  0.56000000D+02    0.12000000D+00    0.15808583D+00
  0.57000000D+02    0.12000000D+00    0.96190036D-01
  0.58000000D+02    0.12000000D+00    0.57367936D-01
  0.59000000D+02    0.12000000D+00    0.33563524D-01
  0.60000000D+02    0.12000000D+00    0.19278067D-01
  0.61000000D+02    0.12000000D+00    0.10878805D-01
  0.62000000D+02    0.12000000D+00    0.60355187D-02
  0.63000000D+02    0.12000000D+00    0.32945386D-02
  0.64000000D+02    0.12000000D+00    0.17697874D-02
  0.65000000D+02    0.12000000D+00    0.93768233D-03
  0.66000000D+02    0.12000000D+00    0.48703630D-03
  0.67000000D+02    0.12000000D+00    0.25495231D-03
  0.68000000D+02    0.12000000D+00    0.12011484D-03
  0.69000000D+02    0.12000000D+00    0.79354281D-04
  0.70000000D+02    0.12000000D+00    0.00000000D+00
  0.00000000D+00    0.12250000D+00    0.00000000D+00
  0.10000000D+01    0.12250000D+00   -0.11451124D+00
  0.20000000D+01    0.12250000D+00    0.19496123D-01
  0.30000000D+01    0.12250000D+00   -0.59399606D-01
  0.40000000D+01    0.12250000D+00    0.72404076D-01
  0.50000000D+01    0.12250000D+00    0.21902697D-01
  0.60000000D+01    0.12250000D+00    0.10988109D+00
  0.70000000D+01    0.12250000D+00    0.90352126D-01
  0.80000000D+01    0.12250000D+00    0.10910199D+00
  0.90000000D+01    0.12250000D+00    0.11916253D+00
  0.10000000D+02    0.12250000D+00    0.10026209D+00
  0.11000000D+02    0.12250000D+00    0.90543208D-01
  0.12000000D+02    0.12250000D+00    0.70749633D-01
  0.13000000D+02    0.12250000D+00    0.45650502D-01
  0.14000000D+02    0.12250000D+00    0.21201616D-01
  0.15000000D+02    0.12250000D+00   -0.82712830D-02
  0.16000000D+02    0.12250000D+00   -0.32420823D-01
  0.17000000D+02    0.12250000D+00   -0.43355257D-01
  0.18000000D+02    0.12250000D+00   -0.45335337D-01
  0.19000000D+02    0.12250000D+00   -0.40748594D-01
  0.20000000D+02    0.12250000D+00   -0.35061939D-01
  0.21000000D+02    0.12250000D+00   -0.43218753D-01
  0.22000000D+02    0.12250000D+00   -0.71536399D-01
  0.23000000D+02    0.12250000D+00   -0.98774955D-01
  0.24000000D+02    0.12250000D+00   -0.80042463D-01
  0.25000000D+02    0.12250000D+00    0.36541871D-01
  0.26000000D+02    0.12250000D+00    0.29720240D+00
  0.27000000D+02    0.12250000D+00    0.73734990D+00
  0.28000000D+02    0.12250000D+00    0.13819900D+01
  0.29000000D+02    0.12250000D+00    0.22496351D+01
  0.30000000D+02    0.12250000D+00    0.33536385D+01
  0.31000000D+02    0.12250000D+00    0.46939242D+01
  0.32000000D+02    0.12250000D+00    0.62408421D+01
  0.33000000D+02    0.12250000D+00    0.79229990D+01
  0.34000000D+02    0.12250000D+00    0.96304136D+01
  0.35000000D+02    0.12250000D+00    0.11233416D+02
  0.36000000D+02    0.12250000D+00    0.12607253D+02
  0.37000000D+02    0.12250000D+00    0.13651011D+02
  0.38000000D+02    0.12250000D+00    0.14296086D+02
  0.39000000D+02    0.12250000D+00    0.14506891D+02
  0.40000000D+02    0.12250000D+00    0.14279138D+02
  0.41000000D+02    0.12250000D+00    0.13638762D+02
  0.42000000D+02    0.12250000D+00    0.12640850D+02
  0.43000000D+02    0.12250000D+00    0.11366022D+02
  0.44000000D+02    0.12250000D+00    0.99125341D+01
  0.45000000D+02    0.12250000D+00    0.83846797D+01
  0.46000000D+02    0.12250000D+00    0.68800151D+01
  0.47000000D+02    0.12250000D+00    0.54785453D+01
  0.48000000D+02    0.12250000D+00    0.42361428D+01
  0.49000000D+02    0.12250000D+00    0.31829444D+01
  0.50000000D+02    0.12250000D+00    0.23260165D+01
  0.51000000D+02    0.12250000D+00    0.16547239D+01
  0.52000000D+02    0.12250000D+00    0.11470664D+01
  0.53000000D+02    0.12250000D+00    0.77558497D+00
  0.54000000D+02    0.12250000D+00    0.51200448D+00
  0.55000000D+02    0.12250000D+00    0.33032351D+00
  0.56000000D+02    0.12250000D+00    0.20846464D+00
  0.57000000D+02    0.12250000D+00    0.12880827D+00
  0.58000000D+02    0.12250000D+00    0.77991707D-01
  0.59000000D+02    0.12250000D+00    0.46313184D-01
  0.60000000D+02    0.12250000D+00    0.26993066D-01
  0.61000000D+02    0.12250000D+00    0.15453189D-01
  0.62000000D+02    0.12250000D+00    0.86955307D-02
  0.63000000D+02    0.12250000D+00    0.48131408D-02
  0.64000000D+02    0.12250000D+00    0.26211220D-02
  0.65000000D+02    0.12250000D+00    0.14078023D-02
  0.66000000D+02    0.12250000D+00    0.74064223D-03
  0.67000000D+02    0.12250000D+00    0.39337854D-03
  0.68000000D+02    0.12250000D+00    0.18693733D-03
  0.69000000D+02    0.12250000D+00    0.12608861D-03
  0.70000000D+02    0.12250000D+00    0.00000000D+00
  0.00000000D+00    0.12500000D+00    0.00000000D+00
  0.10000000D+01    0.12500000D+00   -0.11650124D+00
  0.20000000D+01    0.12500000D+00    0.79599963D-02
  0.30000000D+01    0.12500000D+00   -0.70356732D-01
  0.40000000D+01    0.12500000D+00    0.51788501D-01
  0.50000000D+01    0.12500000D+00    0.12105567D-01
  0.60000000D+01    0.12500000D+00    0.90977021D-01
  0.70000000D+01    0.12500000D+00    0.87721839D-01
  0.80000000D+01    0.12500000D+00    0.10149817D+00
  0.90000000D+01    0.12500000D+00    0.11813714D+00
  0.10000000D+02    0.12500000D+00    0.10559974D+00
  0.11000000D+02    0.12500000D+00    0.96786563D-01
  0.12000000D+02    0.12500000D+00    0.80626318D-01
  0.13000000D+02    0.12500000D+00    0.57279824D-01
  0.14000000D+02    0.12500000D+00    0.34109029D-01
  0.15000000D+02    0.12500000D+00    0.56501700D-02
  0.16000000D+02    0.12500000D+00   -0.21576783D-01
  0.17000000D+02    0.12500000D+00   -0.37725990D-01
  0.18000000D+02    0.12500000D+00   -0.44093850D-01
  0.19000000D+02    0.12500000D+00   -0.42691937D-01
  0.20000000D+02    0.12500000D+00   -0.36320478D-01
  0.21000000D+02    0.12500000D+00   -0.37657780D-01
  0.22000000D+02    0.12500000D+00   -0.58564370D-01
  0.23000000D+02    0.12500000D+00   -0.89545896D-01
  0.24000000D+02    0.12500000D+00   -0.95480609D-01
  0.25000000D+02    0.12500000D+00   -0.27793313D-01
  0.26000000D+02    0.12500000D+00    0.16186013D+00
  0.27000000D+02    0.12500000D+00    0.51357577D+00
  0.28000000D+02    0.12500000D+00    0.10569567D+01
  0.29000000D+02    0.12500000D+00    0.18137091D+01
  0.30000000D+02    0.12500000D+00    0.28006604D+01
  0.31000000D+02    0.12500000D+00    0.40256215D+01
  0.32000000D+02    0.12500000D+00    0.54738708D+01
  0.33000000D+02    0.12500000D+00    0.70935066D+01
  0.34000000D+02    0.12500000D+00    0.87918404D+01
  0.35000000D+02    0.12500000D+00    0.10447799D+02
  0.36000000D+02    0.12500000D+00    0.11934306D+02
  0.37000000D+02    0.12500000D+00    0.13139590D+02
  0.38000000D+02    0.12500000D+00    0.13979990D+02
  0.39000000D+02    0.12500000D+00    0.14403972D+02
  0.40000000D+02    0.12500000D+00    0.14391665D+02
  0.41000000D+02    0.12500000D+00    0.13953862D+02
  0.42000000D+02    0.12500000D+00    0.13131268D+02
  0.43000000D+02    0.12500000D+00    0.11992193D+02
  0.44000000D+02    0.12500000D+00    0.10626582D+02
  0.45000000D+02    0.12500000D+00    0.91360003D+01
  0.46000000D+02    0.12500000D+00    0.76213001D+01
  0.47000000D+02    0.12500000D+00    0.61708603D+01
  0.48000000D+02    0.12500000D+00    0.48520400D+01
  0.49000000D+02    0.12500000D+00    0.37072716D+01
  0.50000000D+02    0.12500000D+00    0.27547310D+01
  0.51000000D+02    0.12500000D+00    0.19924134D+01
  0.52000000D+02    0.12500000D+00    0.14039729D+01
  0.53000000D+02    0.12500000D+00    0.96478721D+00
  0.54000000D+02    0.12500000D+00    0.64716397D+00
  0.55000000D+02    0.12500000D+00    0.42414927D+00
  0.56000000D+02    0.12500000D+00    0.27186092D+00
  0.57000000D+02    0.12500000D+00    0.17056416D+00
  0.58000000D+02    0.12500000D+00    0.10483736D+00
  0.59000000D+02    0.12500000D+00    0.63181564D-01
  0.60000000D+02    0.12500000D+00    0.37363839D-01
  0.61000000D+02    0.12500000D+00    0.21698469D-01
  0.62000000D+02    0.12500000D+00    0.12382717D-01
  0.63000000D+02    0.12500000D+00    0.69497242D-02
  0.64000000D+02    0.12500000D+00    0.38363832D-02
  0.65000000D+02    0.12500000D+00    0.20886794D-02
  0.66000000D+02    0.12500000D+00    0.11128747D-02
  0.67000000D+02    0.12500000D+00    0.59974955D-03
  0.68000000D+02    0.12500000D+00    0.28739064D-03
  0.69000000D+02    0.12500000D+00    0.19793627D-03
  0.70000000D+02    0.12500000D+00    0.00000000D+00
  0.00000000D+00    0.12750000D+00    0.00000000D+00
  0.10000000D+01    0.12750000D+00   -0.11614509D+00
  0.20000000D+01    0.12750000D+00   -0.14246071D-02
  0.30000000D+01    0.12750000D+00   -0.78606673D-01
  0.40000000D+01    0.12750000D+00    0.31575156D-01
  0.50000000D+01    0.12750000D+00    0.22467064D-02
  0.60000000D+01    0.12750000D+00    0.71010597D-01
  0.70000000D+01    0.12750000D+00    0.82112401D-01
  0.80000000D+01    0.12750000D+00    0.93448349D-01
  0.90000000D+01    0.12750000D+00    0.11431168D+00
  0.10000000D+02    0.12750000D+00    0.10875019D+00
  0.11000000D+02    0.12750000D+00    0.10170987D+00
  0.12000000D+02    0.12750000D+00    0.89056954D-01
  0.13000000D+02    0.12750000D+00    0.67987327D-01
